node_id,type,protein_id,gene_symbol,graph_degree,graph_weight,graph_lift,beta_phenotype,mean_log2_intensity,detection_rate,phenotype_difference,site,label
haploblock:chr22_22244968-22306953_cluster85,haploblock,,,,,,,,,,,chr22_22244968-22306953_cluster85
haploblock:chr22_37546356-37581275_cluster29,haploblock,,,,,,,,,,,chr22_37546356-37581275_cluster29
haploblock:chr22_44579724-44598588_cluster35,haploblock,,,,,,,,,,,chr22_44579724-44598588_cluster35
haploblock:chr22_44721676-44752468_cluster667,haploblock,,,,,,,,,,,chr22_44721676-44752468_cluster667
haploblock:chr22_48358281-48414640_cluster306,haploblock,,,,,,,,,,,chr22_48358281-48414640_cluster306
haploblock:chr22_48666756-48674907_cluster17,haploblock,,,,,,,,,,,chr22_48666756-48674907_cluster17
haploblock:chr22_46249251-46375373_cluster335,haploblock,,,,,,,,,,,chr22_46249251-46375373_cluster335
haploblock:chr22_27378463-27396539_cluster11,haploblock,,,,,,,,,,,chr22_27378463-27396539_cluster11
haploblock:chr22_43899207-43927194_cluster34,haploblock,,,,,,,,,,,chr22_43899207-43927194_cluster34
haploblock:chr22_47891202-47963676_cluster448,haploblock,,,,,,,,,,,chr22_47891202-47963676_cluster448
haploblock:chr22_25417399-25535613_cluster554,haploblock,,,,,,,,,,,chr22_25417399-25535613_cluster554
haploblock:chr22_26529987-26549322_cluster5,haploblock,,,,,,,,,,,chr22_26529987-26549322_cluster5
haploblock:chr22_27299096-27335333_cluster95,haploblock,,,,,,,,,,,chr22_27299096-27335333_cluster95
haploblock:chr22_27267287-27274059_cluster8,haploblock,,,,,,,,,,,chr22_27267287-27274059_cluster8
haploblock:chr22_33259027-33299764_cluster22,haploblock,,,,,,,,,,,chr22_33259027-33299764_cluster22
haploblock:chr22_44696863-44709627_cluster68,haploblock,,,,,,,,,,,chr22_44696863-44709627_cluster68
haploblock:chr22_33571700-33628113_cluster98,haploblock,,,,,,,,,,,chr22_33571700-33628113_cluster98
haploblock:chr22_43810000-43826536_cluster2,haploblock,,,,,,,,,,,chr22_43810000-43826536_cluster2
haploblock:chr22_44721676-44752468_cluster33,haploblock,,,,,,,,,,,chr22_44721676-44752468_cluster33
haploblock:chr22_48780105-48807134_cluster658,haploblock,,,,,,,,,,,chr22_48780105-48807134_cluster658
haploblock:chr22_22370689-22385243_cluster4,haploblock,,,,,,,,,,,chr22_22370689-22385243_cluster4
haploblock:chr22_25953967-25984066_cluster39,haploblock,,,,,,,,,,,chr22_25953967-25984066_cluster39
haploblock:chr22_25953967-25984066_cluster43,haploblock,,,,,,,,,,,chr22_25953967-25984066_cluster43
haploblock:chr22_32241161-32268625_cluster11,haploblock,,,,,,,,,,,chr22_32241161-32268625_cluster11
haploblock:chr22_33214306-33259027_cluster14,haploblock,,,,,,,,,,,chr22_33214306-33259027_cluster14
haploblock:chr22_45131462-45192496_cluster638,haploblock,,,,,,,,,,,chr22_45131462-45192496_cluster638
haploblock:chr22_47599748-47625237_cluster91,haploblock,,,,,,,,,,,chr22_47599748-47625237_cluster91
haploblock:chr22_17311850-17349065_cluster677,haploblock,,,,,,,,,,,chr22_17311850-17349065_cluster677
haploblock:chr22_44670538-44696863_cluster129,haploblock,,,,,,,,,,,chr22_44670538-44696863_cluster129
haploblock:chr22_17382179-17414153_cluster208,haploblock,,,,,,,,,,,chr22_17382179-17414153_cluster208
haploblock:chr22_22400730-22423583_cluster95,haploblock,,,,,,,,,,,chr22_22400730-22423583_cluster95
haploblock:chr22_22423583-22524402_cluster445,haploblock,,,,,,,,,,,chr22_22423583-22524402_cluster445
haploblock:chr22_24587296-24690767_cluster1156,haploblock,,,,,,,,,,,chr22_24587296-24690767_cluster1156
haploblock:chr22_32431958-32447679_cluster72,haploblock,,,,,,,,,,,chr22_32431958-32447679_cluster72
haploblock:chr22_33359267-33408818_cluster125,haploblock,,,,,,,,,,,chr22_33359267-33408818_cluster125
haploblock:chr22_36947400-36969311_cluster20,haploblock,,,,,,,,,,,chr22_36947400-36969311_cluster20
haploblock:chr22_37447223-37510682_cluster135,haploblock,,,,,,,,,,,chr22_37447223-37510682_cluster135
haploblock:chr22_44791710-44821141_cluster283,haploblock,,,,,,,,,,,chr22_44791710-44821141_cluster283
haploblock:chr22_48593175-48616504_cluster17,haploblock,,,,,,,,,,,chr22_48593175-48616504_cluster17
haploblock:chr22_49128444-49138659_cluster20,haploblock,,,,,,,,,,,chr22_49128444-49138659_cluster20
haploblock:chr22_17779751-17795362_cluster73,haploblock,,,,,,,,,,,chr22_17779751-17795362_cluster73
haploblock:chr22_26024448-26060666_cluster24,haploblock,,,,,,,,,,,chr22_26024448-26060666_cluster24
haploblock:chr22_36850905-36863317_cluster11,haploblock,,,,,,,,,,,chr22_36850905-36863317_cluster11
haploblock:chr22_48748191-48780105_cluster351,haploblock,,,,,,,,,,,chr22_48748191-48780105_cluster351
haploblock:chr22_29422865-29484784_cluster24,haploblock,,,,,,,,,,,chr22_29422865-29484784_cluster24
haploblock:chr22_17795362-17851807_cluster353,haploblock,,,,,,,,,,,chr22_17795362-17851807_cluster353
haploblock:chr22_28862563-28963114_cluster7,haploblock,,,,,,,,,,,chr22_28862563-28963114_cluster7
haploblock:chr22_18059257-18077804_cluster388,haploblock,,,,,,,,,,,chr22_18059257-18077804_cluster388
haploblock:chr22_46050878-46078647_cluster20,haploblock,,,,,,,,,,,chr22_46050878-46078647_cluster20
haploblock:chr22_18040448-18059257_cluster23,haploblock,,,,,,,,,,,chr22_18040448-18059257_cluster23
haploblock:chr22_22109386-22129854_cluster23,haploblock,,,,,,,,,,,chr22_22109386-22129854_cluster23
haploblock:chr22_26060666-26071416_cluster19,haploblock,,,,,,,,,,,chr22_26060666-26071416_cluster19
haploblock:chr22_27631167-27642389_cluster26,haploblock,,,,,,,,,,,chr22_27631167-27642389_cluster26
haploblock:chr22_32181456-32241161_cluster34,haploblock,,,,,,,,,,,chr22_32181456-32241161_cluster34
haploblock:chr22_39577521-39600259_cluster47,haploblock,,,,,,,,,,,chr22_39577521-39600259_cluster47
haploblock:chr22_19925060-19959374_cluster128,haploblock,,,,,,,,,,,chr22_19925060-19959374_cluster128
haploblock:chr22_20059164-20157037_cluster368,haploblock,,,,,,,,,,,chr22_20059164-20157037_cluster368
haploblock:chr22_32241161-32268625_cluster69,haploblock,,,,,,,,,,,chr22_32241161-32268625_cluster69
haploblock:chr22_27274059-27281429_cluster7,haploblock,,,,,,,,,,,chr22_27274059-27281429_cluster7
haploblock:chr22_44404134-44423106_cluster1,haploblock,,,,,,,,,,,chr22_44404134-44423106_cluster1
haploblock:chr22_26270093-26284739_cluster38,haploblock,,,,,,,,,,,chr22_26270093-26284739_cluster38
haploblock:chr22_27166948-27240185_cluster1027,haploblock,,,,,,,,,,,chr22_27166948-27240185_cluster1027
haploblock:chr22_37510682-37546356_cluster33,haploblock,,,,,,,,,,,chr22_37510682-37546356_cluster33
haploblock:chr22_23489773-23507389_cluster175,haploblock,,,,,,,,,,,chr22_23489773-23507389_cluster175
haploblock:chr22_25266257-25304848_cluster706,haploblock,,,,,,,,,,,chr22_25266257-25304848_cluster706
haploblock:chr22_23489773-23507389_cluster94,haploblock,,,,,,,,,,,chr22_23489773-23507389_cluster94
haploblock:chr22_47580784-47599748_cluster159,haploblock,,,,,,,,,,,chr22_47580784-47599748_cluster159
haploblock:chr22_27505000-27522596_cluster5,haploblock,,,,,,,,,,,chr22_27505000-27522596_cluster5
haploblock:chr22_34403531-34464592_cluster97,haploblock,,,,,,,,,,,chr22_34403531-34464592_cluster97
haploblock:chr22_44263132-44288496_cluster225,haploblock,,,,,,,,,,,chr22_44263132-44288496_cluster225
haploblock:chr22_32332036-32378957_cluster48,haploblock,,,,,,,,,,,chr22_32332036-32378957_cluster48
haploblock:chr22_32461834-32523211_cluster88,haploblock,,,,,,,,,,,chr22_32461834-32523211_cluster88
haploblock:chr22_44579724-44598588_cluster37,haploblock,,,,,,,,,,,chr22_44579724-44598588_cluster37
haploblock:chr22_34248049-34403531_cluster50,haploblock,,,,,,,,,,,chr22_34248049-34403531_cluster50
haploblock:chr22_34464592-34589089_cluster13,haploblock,,,,,,,,,,,chr22_34464592-34589089_cluster13
haploblock:chr22_35044716-35110291_cluster3,haploblock,,,,,,,,,,,chr22_35044716-35110291_cluster3
haploblock:chr22_35110291-35135705_cluster22,haploblock,,,,,,,,,,,chr22_35110291-35135705_cluster22
haploblock:chr22_44166469-44185056_cluster8,haploblock,,,,,,,,,,,chr22_44166469-44185056_cluster8
haploblock:chr22_44709627-44721676_cluster23,haploblock,,,,,,,,,,,chr22_44709627-44721676_cluster23
haploblock:chr22_45833918-45861015_cluster23,haploblock,,,,,,,,,,,chr22_45833918-45861015_cluster23
haploblock:chr22_46050878-46078647_cluster39,haploblock,,,,,,,,,,,chr22_46050878-46078647_cluster39
haploblock:chr22_26549322-26578207_cluster108,haploblock,,,,,,,,,,,chr22_26549322-26578207_cluster108
haploblock:chr22_37276728-37285225_cluster67,haploblock,,,,,,,,,,,chr22_37276728-37285225_cluster67
haploblock:chr22_43429411-43471880_cluster441,haploblock,,,,,,,,,,,chr22_43429411-43471880_cluster441
haploblock:chr22_46684568-46701053_cluster27,haploblock,,,,,,,,,,,chr22_46684568-46701053_cluster27
haploblock:chr22_18130176-18154397_cluster25,haploblock,,,,,,,,,,,chr22_18130176-18154397_cluster25
haploblock:chr22_26753805-26783983_cluster57,haploblock,,,,,,,,,,,chr22_26753805-26783983_cluster57
haploblock:chr22_29124422-29160751_cluster52,haploblock,,,,,,,,,,,chr22_29124422-29160751_cluster52
haploblock:chr22_45502117-45521571_cluster132,haploblock,,,,,,,,,,,chr22_45502117-45521571_cluster132
haploblock:chr22_47997555-48049142_cluster58,haploblock,,,,,,,,,,,chr22_47997555-48049142_cluster58
haploblock:chr22_19623032-19641214_cluster27,haploblock,,,,,,,,,,,chr22_19623032-19641214_cluster27
haploblock:chr22_39980379-40032702_cluster74,haploblock,,,,,,,,,,,chr22_39980379-40032702_cluster74
haploblock:chr22_43810000-43826536_cluster10,haploblock,,,,,,,,,,,chr22_43810000-43826536_cluster10
haploblock:chr22_44347315-44365917_cluster259,haploblock,,,,,,,,,,,chr22_44347315-44365917_cluster259
haploblock:chr22_44491834-44533808_cluster63,haploblock,,,,,,,,,,,chr22_44491834-44533808_cluster63
haploblock:chr22_45931386-45956310_cluster30,haploblock,,,,,,,,,,,chr22_45931386-45956310_cluster30
haploblock:chr22_29225139-29255004_cluster38,haploblock,,,,,,,,,,,chr22_29225139-29255004_cluster38
haploblock:chr22_35492611-35519727_cluster120,haploblock,,,,,,,,,,,chr22_35492611-35519727_cluster120
haploblock:chr22_25535613-25688319_cluster409,haploblock,,,,,,,,,,,chr22_25535613-25688319_cluster409
haploblock:chr22_25876277-25884349_cluster3,haploblock,,,,,,,,,,,chr22_25876277-25884349_cluster3
haploblock:chr22_26024448-26060666_cluster224,haploblock,,,,,,,,,,,chr22_26024448-26060666_cluster224
haploblock:chr22_26753805-26783983_cluster197,haploblock,,,,,,,,,,,chr22_26753805-26783983_cluster197
haploblock:chr22_33214306-33259027_cluster6,haploblock,,,,,,,,,,,chr22_33214306-33259027_cluster6
haploblock:chr22_37147116-37164516_cluster3,haploblock,,,,,,,,,,,chr22_37147116-37164516_cluster3
haploblock:chr22_38218926-38257683_cluster21,haploblock,,,,,,,,,,,chr22_38218926-38257683_cluster21
haploblock:chr22_39980379-40032702_cluster18,haploblock,,,,,,,,,,,chr22_39980379-40032702_cluster18
haploblock:chr22_44644582-44670538_cluster62,haploblock,,,,,,,,,,,chr22_44644582-44670538_cluster62
haploblock:chr22_44696863-44709627_cluster57,haploblock,,,,,,,,,,,chr22_44696863-44709627_cluster57
haploblock:chr22_46622269-46684568_cluster310,haploblock,,,,,,,,,,,chr22_46622269-46684568_cluster310
haploblock:chr22_24408113-24495387_cluster8,haploblock,,,,,,,,,,,chr22_24408113-24495387_cluster8
haploblock:chr22_49517573-49534275_cluster55,haploblock,,,,,,,,,,,chr22_49517573-49534275_cluster55
haploblock:chr22_23489773-23507389_cluster9,haploblock,,,,,,,,,,,chr22_23489773-23507389_cluster9
haploblock:chr22_25736676-25755364_cluster30,haploblock,,,,,,,,,,,chr22_25736676-25755364_cluster30
haploblock:chr22_36969311-37027101_cluster11,haploblock,,,,,,,,,,,chr22_36969311-37027101_cluster11
haploblock:chr22_46739093-46762438_cluster18,haploblock,,,,,,,,,,,chr22_46739093-46762438_cluster18
haploblock:chr22_20274330-20290948_cluster2,haploblock,,,,,,,,,,,chr22_20274330-20290948_cluster2
haploblock:chr22_34589089-34743749_cluster113,haploblock,,,,,,,,,,,chr22_34589089-34743749_cluster113
haploblock:chr22_47963676-47997555_cluster156,haploblock,,,,,,,,,,,chr22_47963676-47997555_cluster156
haploblock:chr22_26060666-26071416_cluster8,haploblock,,,,,,,,,,,chr22_26060666-26071416_cluster8
haploblock:chr22_35738379-36060254_cluster81,haploblock,,,,,,,,,,,chr22_35738379-36060254_cluster81
haploblock:chr22_44615978-44644582_cluster87,haploblock,,,,,,,,,,,chr22_44615978-44644582_cluster87
haploblock:chr22_47795000-47815791_cluster197,haploblock,,,,,,,,,,,chr22_47795000-47815791_cluster197
haploblock:chr22_49087426-49128444_cluster113,haploblock,,,,,,,,,,,chr22_49087426-49128444_cluster113
haploblock:chr22_26884663-26902257_cluster249,haploblock,,,,,,,,,,,chr22_26884663-26902257_cluster249
haploblock:chr22_27061731-27091280_cluster1,haploblock,,,,,,,,,,,chr22_27061731-27091280_cluster1
haploblock:chr22_27166948-27240185_cluster135,haploblock,,,,,,,,,,,chr22_27166948-27240185_cluster135
haploblock:chr22_46841413-46902935_cluster16,haploblock,,,,,,,,,,,chr22_46841413-46902935_cluster16
haploblock:chr22_37809887-38107961_cluster864,haploblock,,,,,,,,,,,chr22_37809887-38107961_cluster864
haploblock:chr22_49189227-49196610_cluster8,haploblock,,,,,,,,,,,chr22_49189227-49196610_cluster8
haploblock:chr22_43471880-43502343_cluster16,haploblock,,,,,,,,,,,chr22_43471880-43502343_cluster16
haploblock:chr22_17463955-17486499_cluster78,haploblock,,,,,,,,,,,chr22_17463955-17486499_cluster78
haploblock:chr22_17382179-17414153_cluster95,haploblock,,,,,,,,,,,chr22_17382179-17414153_cluster95
haploblock:chr22_19773105-19821351_cluster130,haploblock,,,,,,,,,,,chr22_19773105-19821351_cluster130
haploblock:chr22_19959374-19965038_cluster32,haploblock,,,,,,,,,,,chr22_19959374-19965038_cluster32
haploblock:chr22_21062587-21084128_cluster46,haploblock,,,,,,,,,,,chr22_21062587-21084128_cluster46
haploblock:chr22_23751602-23766514_cluster15,haploblock,,,,,,,,,,,chr22_23751602-23766514_cluster15
haploblock:chr22_26368672-26396610_cluster253,haploblock,,,,,,,,,,,chr22_26368672-26396610_cluster253
haploblock:chr22_26529987-26549322_cluster15,haploblock,,,,,,,,,,,chr22_26529987-26549322_cluster15
haploblock:chr22_33827023-33873503_cluster56,haploblock,,,,,,,,,,,chr22_33827023-33873503_cluster56
haploblock:chr22_36555805-36582143_cluster77,haploblock,,,,,,,,,,,chr22_36555805-36582143_cluster77
haploblock:chr22_47150007-47171844_cluster124,haploblock,,,,,,,,,,,chr22_47150007-47171844_cluster124
haploblock:chr22_48299933-48318300_cluster227,haploblock,,,,,,,,,,,chr22_48299933-48318300_cluster227
haploblock:chr22_18040448-18059257_cluster152,haploblock,,,,,,,,,,,chr22_18040448-18059257_cluster152
haploblock:chr22_44871543-44917047_cluster174,haploblock,,,,,,,,,,,chr22_44871543-44917047_cluster174
haploblock:chr22_49492624-49517573_cluster92,haploblock,,,,,,,,,,,chr22_49492624-49517573_cluster92
haploblock:chr22_49517573-49534275_cluster51,haploblock,,,,,,,,,,,chr22_49517573-49534275_cluster51
haploblock:chr22_24690767-24704235_cluster13,haploblock,,,,,,,,,,,chr22_24690767-24704235_cluster13
haploblock:chr22_25858830-25876277_cluster50,haploblock,,,,,,,,,,,chr22_25858830-25876277_cluster50
haploblock:chr22_27248628-27259943_cluster78,haploblock,,,,,,,,,,,chr22_27248628-27259943_cluster78
haploblock:chr22_43304000-43349923_cluster394,haploblock,,,,,,,,,,,chr22_43304000-43349923_cluster394
haploblock:chr22_46438932-46457205_cluster151,haploblock,,,,,,,,,,,chr22_46438932-46457205_cluster151
haploblock:chr22_17795362-17851807_cluster81,haploblock,,,,,,,,,,,chr22_17795362-17851807_cluster81
haploblock:chr22_26549322-26578207_cluster62,haploblock,,,,,,,,,,,chr22_26549322-26578207_cluster62
haploblock:chr22_26827693-26838327_cluster6,haploblock,,,,,,,,,,,chr22_26827693-26838327_cluster6
haploblock:chr22_32554597-32604930_cluster883,haploblock,,,,,,,,,,,chr22_32554597-32604930_cluster883
haploblock:chr22_34403531-34464592_cluster230,haploblock,,,,,,,,,,,chr22_34403531-34464592_cluster230
haploblock:chr22_47669224-47736510_cluster154,haploblock,,,,,,,,,,,chr22_47669224-47736510_cluster154
haploblock:chr22_48574333-48593175_cluster155,haploblock,,,,,,,,,,,chr22_48574333-48593175_cluster155
haploblock:chr22_19674207-19686138_cluster6,haploblock,,,,,,,,,,,chr22_19674207-19686138_cluster6
haploblock:chr22_19821351-19886686_cluster79,haploblock,,,,,,,,,,,chr22_19821351-19886686_cluster79
haploblock:chr22_24704235-24748945_cluster104,haploblock,,,,,,,,,,,chr22_24704235-24748945_cluster104
haploblock:chr22_30473070-30559334_cluster13,haploblock,,,,,,,,,,,chr22_30473070-30559334_cluster13
haploblock:chr22_32156952-32181456_cluster24,haploblock,,,,,,,,,,,chr22_32156952-32181456_cluster24
haploblock:chr22_37546356-37581275_cluster110,haploblock,,,,,,,,,,,chr22_37546356-37581275_cluster110
haploblock:chr22_39233324-39262537_cluster98,haploblock,,,,,,,,,,,chr22_39233324-39262537_cluster98
haploblock:chr22_40032702-40132216_cluster46,haploblock,,,,,,,,,,,chr22_40032702-40132216_cluster46
haploblock:chr22_19959374-19965038_cluster11,haploblock,,,,,,,,,,,chr22_19959374-19965038_cluster11
haploblock:chr22_44558955-44579724_cluster6,haploblock,,,,,,,,,,,chr22_44558955-44579724_cluster6
haploblock:chr22_20059164-20157037_cluster74,haploblock,,,,,,,,,,,chr22_20059164-20157037_cluster74
haploblock:chr22_33540489-33571700_cluster26,haploblock,,,,,,,,,,,chr22_33540489-33571700_cluster26
haploblock:chr22_37396550-37416456_cluster8,haploblock,,,,,,,,,,,chr22_37396550-37416456_cluster8
haploblock:chr22_20290948-20320756_cluster5,haploblock,,,,,,,,,,,chr22_20290948-20320756_cluster5
haploblock:chr22_46198741-46224519_cluster103,haploblock,,,,,,,,,,,chr22_46198741-46224519_cluster103
haploblock:chr22_21363286-21645003_cluster13,haploblock,,,,,,,,,,,chr22_21363286-21645003_cluster13
haploblock:chr22_22385243-22400730_cluster5,haploblock,,,,,,,,,,,chr22_22385243-22400730_cluster5
haploblock:chr22_37124185-37147116_cluster244,haploblock,,,,,,,,,,,chr22_37124185-37147116_cluster244
haploblock:chr22_23532651-23582658_cluster1395,haploblock,,,,,,,,,,,chr22_23532651-23582658_cluster1395
haploblock:chr22_25836129-25858830_cluster9,haploblock,,,,,,,,,,,chr22_25836129-25858830_cluster9
haploblock:chr22_45192496-45220568_cluster34,haploblock,,,,,,,,,,,chr22_45192496-45220568_cluster34
haploblock:chr22_25876277-25884349_cluster7,haploblock,,,,,,,,,,,chr22_25876277-25884349_cluster7
haploblock:chr22_47222105-47257518_cluster28,haploblock,,,,,,,,,,,chr22_47222105-47257518_cluster28
haploblock:chr22_49128444-49138659_cluster40,haploblock,,,,,,,,,,,chr22_49128444-49138659_cluster40
haploblock:chr22_26753805-26783983_cluster10,haploblock,,,,,,,,,,,chr22_26753805-26783983_cluster10
haploblock:chr22_30874551-31042595_cluster227,haploblock,,,,,,,,,,,chr22_30874551-31042595_cluster227
haploblock:chr22_32987578-33044905_cluster31,haploblock,,,,,,,,,,,chr22_32987578-33044905_cluster31
haploblock:chr22_35467079-35492611_cluster165,haploblock,,,,,,,,,,,chr22_35467079-35492611_cluster165
haploblock:chr22_33750381-33827023_cluster162,haploblock,,,,,,,,,,,chr22_33750381-33827023_cluster162
haploblock:chr22_34099461-34121170_cluster69,haploblock,,,,,,,,,,,chr22_34099461-34121170_cluster69
haploblock:chr22_37510682-37546356_cluster28,haploblock,,,,,,,,,,,chr22_37510682-37546356_cluster28
haploblock:chr22_45461240-45480586_cluster5,haploblock,,,,,,,,,,,chr22_45461240-45480586_cluster5
haploblock:chr22_46002629-46050878_cluster41,haploblock,,,,,,,,,,,chr22_46002629-46050878_cluster41
